-5.3869,-0.15164,-1.8389,0.049232,0.41824,-4.5308,-1.722,2.7306,0.058866,2.7298,-1.3289,1.6387,1.8463,-0.9862,-1.7015,0.93292,1.2001,-1.6691,0.0032933
-5.4748,-1.1815,-3.209,-0.9633,0.28172,-5.6059,-1.7497,1.6107,-0.73535,2.0552,-1.646,0.82431,1.0024,-1.4757,-2.3863,0.21901,0.35106,-2.2978,-0.13052
-5.9642,-2.5301,-4.7639,-2.1911,-0.37231,-6.7668,-2.4272,0.56655,-1.7346,1.0949,-2.2286,-0.2207,-0.41599,-2.1411,-3.1407,-1.0511,-0.86747,-3.0698,-0.45538
-6.9316,-4.0442,-6.2055,-3.4548,-1.6454,-7.7843,-3.9132,-0.094148,-2.7815,-0.062754,-3.0491,-1.3435,-2.3173,-2.89,-3.7833,-2.8172,-2.3533,-3.8502,-0.96687
-8.329,-5.5159,-7.2313,-4.5615,-3.4784,-8.4559,-6.1516,-0.12556,-3.6743,-1.2645,-3.995,-2.3289,-4.4196,-3.5789,-4.1159,-4.8349,-3.9292,-4.4758,-1.591
-9.9617,-6.7468,-7.6352,-5.3554,-5.6267,-8.6865,-8.8357,0.55139,-4.2362,-2.3385,-4.8996,-2.9541,-6.3102,-4.0496,-3.9894,-6.7159,-5.3936,-4.8116,-2.2011
-11.539,-7.6222,-7.4017,-5.8174,-7.7169,-8.5417,-11.476,1.7991,-4.3801,-3.1532,-5.5938,-3.0571,-7.5612,-4.1828,-3.3596,-8.0425,-6.5839,-4.8022,-2.651
-12.753,-8.1405,-6.7249,-6.0461,-9.3625,-8.232,-13.551,3.2873,-4.1535,-3.6672,-5.9781,-2.5939,-7.8802,-3.9431,-2.3147,-8.5021,-7.429,-4.5061,-2.8438
-13.391,-8.4168,-5.9481,-6.2412,-10.292,-8.0524,-14.693,4.5968,-3.7219,-3.9491,-6.0688,-1.661,-7.2283,-3.4039,-1.0542,-8.0152,-7.9758,-4.0867,-2.7672
-13.401,-8.6288,-5.4465,-6.6258,-10.443,-8.2696,-14.811,5.3604,-3.3242,-4.1567,-6.0024,-0.48143,-5.8594,-2.7315,0.16668,-6.7724,-8.3479,-3.7561,-2.5119
-12.898,-8.9448,-5.487,-7.348,-9.9827,-9.0256,-14.13,5.3777,-3.1894,-4.479,-5.987,0.65399,-4.2408,-2.1332,1.1145,-5.1896,-8.6945,-3.7069,-2.2478
-12.11,-9.4577,-6.1423,-8.4233,-9.2366,-10.28,-13.099,4.6835,-3.4556,-5.0569,-6.2185,1.4649,-2.9082,-1.7958,1.6406,-3.759,-9.1124,-4.0385,-2.1598
-11.3,-10.152,-7.2742,-9.7184,-8.573,-11.838,-12.223,3.5148,-4.1275,-5.926,-6.7962,1.7586,-2.2777,-1.821,1.7123,-2.8901,-9.6081,-4.7175,-2.3781
-10.659,-10.92,-8.5979,-11,-8.2767,-13.394,-11.879,2.2237,-5.0826,-6.9991,-7.6725,1.4768,-2.5101,-2.201,1.4043,-2.7652,-10.104,-5.6056,-2.9266
-10.256,-11.61,-9.8024,-12.024,-8.4619,-14.657,-12.194,1.1449,-6.1181,-8.0928,-8.6596,0.70586,-3.4727,-2.8245,0.85412,-3.295,-10.476,-6.4948,-3.7145
-10.048,-12.115,-10.667,-12.626,-9.0609,-15.425,-13.024,0.49182,-7.0267,-8.9939,-9.493,-0.35807,-4.8029,-3.5301,0.21353,-4.1748,-10.625,-7.1905,-4.5658
-9.9158,-12.394,-11.139,-12.785,-9.8684,-15.649,-14.03,0.29144,-7.6589,-9.5286,-9.9178,-1.4704,-6.0523,-4.156,-0.39827,-5.0073,-10.53,-7.5671,-5.2789
-9.7437,-12.508,-11.321,-12.619,-10.644,-15.421,-14.812,0.40083,-7.9512,-9.6319,-9.7795,-2.4158,-6.8442,-4.5974,-0.91301,-5.4577,-10.268,-7.6016,-5.6909
-9.4551,-12.569,-11.41,-12.337,-11.191,-14.915,-15.059,0.58063,-7.9184,-9.3463,-9.0731,-3.055,-6.9844,-4.8253,-1.3059,-5.3701,-9.9776,-7.3558,-5.7208
-9.0459,-12.688,-11.581,-12.136,-11.414,-14.305,-14.642,0.59796,-7.6147,-8.8069,-7.9338,-3.3431,-6.4973,-4.8655,-1.5723,-4.7966,-9.7935,-6.9268,-5.3749
-8.5565,-12.908,-11.902,-12.124,-11.312,-13.693,-13.629,0.3196,-7.0902,-8.1793,-6.589,-3.3256,-5.5701,-4.7677,-1.7062,-3.9587,-9.7828,-6.3912,-4.726
-8.0251,-13.174,-12.29,-12.264,-10.957,-13.078,-12.242,-0.23604,-6.3526,-7.5901,-5.288,-3.0943,-4.4559,-4.5683,-1.6895,-3.1363,-9.8983,-5.7667,-3.8747
-7.4497,-13.332,-12.538,-12.393,-10.429,-12.365,-10.747,-0.90431,-5.3726,-7.0865,-4.2231,-2.7432,-3.359,-4.26,-1.494,-2.5528,-9.9883,-4.9947,-2.9046
-6.7538,-13.189,-12.391,-12.275,-9.7731,-11.424,-9.3711,-1.4372,-4.1014,-6.612,-3.4876,-2.3296,-2.3783,-3.7886,-1.1018,-2.2966,-9.8217,-3.9705,-1.864
-5.8209,-12.562,-11.637,-11.694,-8.989,-10.15,-8.2256,-1.5943,-2.5118,-6.0435,-3.0766,-1.8608,-1.4948,-3.0847,-0.51942,-2.2947,-9.1701,-2.5876,-0.76351
-4.5113,-11.345,-10.177,-10.523,-8.0333,-8.5189,-7.3007,-1.2238,-0.62658,-5.2373,-2.8962,-1.3029,-0.61131,-2.093,0.2142,-2.3558,-7.8696,-0.78199,0.40826
-2.7315,-9.537,-8.051,-8.7686,-6.8607,-6.6033,-6.4968,-0.31402,1.4671,-4.0834,-2.8241,-0.61039,0.37024,-0.80804,1.0342,-2.2519,-5.8558,1.4243,1.6593
-0.48143,-7.2351,-5.4311,-6.5597,-5.4606,-4.5455,-5.6919,1.0041,3.6243,-2.5565,-2.7457,0.23697,1.4944,0.7126,1.8669,-1.8097,-3.193,3.9203,2.9745
2.1262,-4.6186,-2.5573,-4.1108,-3.8827,-2.5227,-4.8086,2.5021,5.6671,-0.73083,-2.5895,1.207,2.7182,2.346,2.6427,-0.97085,-0.066758,6.5178,4.3074
4.8733,-1.9092,0.29972,-1.6686,-2.2455,-0.69283,-3.8551,3.9155,7.4209,1.2283,-2.3468,2.2057,3.9157,3.9305,3.3107,0.1871,3.2503,8.9803,5.5786
7.479,0.65532,2.8863,0.53139,-0.72154,0.82868,-2.9284,5.0236,8.7329,3.1057,-2.0636,3.0951,4.9153,5.2966,3.8402,1.4727,6.4209,11.071,6.6906
9.6603,2.8533,4.988,2.2941,0.49761,1.9829,-2.1816,5.6929,9.5044,4.6777,-1.8208,3.7259,5.5475,6.2993,4.2164,2.6452,9.0984,12.59,7.5471
11.193,4.4877,6.438,3.4815,1.2448,2.7483,-1.7626,5.8911,9.688,5.7658,-1.7035,3.9825,5.6933,6.8488,4.4386,3.4813,10.975,13.41,8.0701
11.962,5.4191,7.1326,4.022,1.4152,3.1344,-1.7589,5.6821,9.3028,6.2628,-1.7739,3.8156,5.3134,6.9261,4.5203,3.8378,11.834,13.493,8.2171
11.991,5.5887,7.0372,3.9177,0.99925,3.1652,-2.1558,5.186,8.4293,6.1548,-2.0441,3.2627,4.4571,6.5855,4.4935,3.6874,11.608,12.905,7.9944
11.421,5.0444,6.208,3.2573,0.089111,2.8877,-2.8361,4.5405,7.2079,5.5045,-2.4673,2.437,3.2506,5.9438,4.4091,3.1111,10.406,11.8,7.4582
10.486,3.9433,4.7997,2.21,-1.13,2.3716,-3.6068,3.8711,5.8268,4.4371,-2.9504,1.4986,1.8726,5.1524,4.3322,2.2741,8.5019,10.39,6.7029
9.4404,2.5291,3.0483,1.0046,-2.418,1.7081,-4.2575,3.2689,4.4978,3.1076,-3.3671,0.60984,0.52188,4.3625,4.3228,1.366,6.2919,8.9176,5.8454
8.5132,1.0875,1.235,-0.10999,-3.525,0.99893,-4.6175,2.7793,3.4215,1.6727,-3.5977,-0.10225,-0.61872,3.6948,4.4165,0.55819,4.2015,7.6005,4.9976
7.8537,-0.13112,-0.36748,-0.92405,-4.2393,0.32464,-4.6,2.4122,2.7485,0.27175,-3.5532,-0.57044,-1.4091,3.21,4.6086,-0.042671,2.5973,6.5962,4.2449
7.5172,-0.9627,-1.5613,-1.3176,-4.4446,-0.27726,-4.2225,2.1479,2.548,-0.99111,-3.2004,-0.79682,-1.7799,2.9073,4.8489,-0.40556,1.6959,5.978,3.6348
7.458,-1.373,-2.2666,-1.2862,-4.1113,-0.82822,-3.593,1.9508,2.7825,-2.051,-2.5693,-0.83537,-1.7404,2.7291,5.0584,-0.5715,1.5306,5.7248,3.17
7.5669,-1.44,-2.5299,-0.9319,-3.3302,-1.3993,-2.8767,1.7807,3.323,-2.8854,-1.7456,-0.77579,-1.3819,2.5888,5.1521,-0.62529,1.9632,5.7342,2.8249
7.7046,-1.3128,-2.4966,-0.42059,-2.2561,-2.0722,-2.2527,1.6128,3.9744,-3.5121,-0.85471,-0.71482,-0.8602,2.3996,5.0691,-0.66815,2.7357,5.8535,2.5546
7.7428,-1.1528,-2.3631,0.070536,-1.0888,-2.8994,-1.8687,1.4428,4.5262,-3.9744,-0.035059,-0.73865,-0.37148,2.1024,4.7907,-0.79123,3.5593,5.9194,2.3204
7.6052,-1.0694,-2.3071,0.41477,-0.012486,-3.8699,-1.8143,1.2998,4.8037,-4.3277,0.58797,-0.89845,-0.10941,1.6806,4.3455,-1.0529,4.1907,5.8054,2.0906
7.2725,-1.0981,-2.4441,0.56279,0.83415,-4.886,-2.1115,1.2424,4.7097,-4.6143,0.92134,-1.2068,-0.22561,1.1627,3.7926,-1.4751,4.4849,5.4476,1.8512
6.8061,-1.198,-2.8004,0.54709,1.3919,-5.7896,-2.7142,1.3442,4.2497,-4.8473,0.92215,-1.6316,-0.78932,0.61328,3.2063,-2.0322,4.4204,4.867,1.6003
6.3243,-1.2786,-3.3186,0.45963,1.6808,-6.3995,-3.521,1.6724,3.5235,-4.9949,0.60497,-2.1012,-1.7692,0.11349,2.6487,-2.6622,4.0765,4.1609,1.3441
5.9898,-1.2431,-3.8893,0.41141,1.794,-6.5617,-4.3987,2.2638,2.693,-4.9949,0.033718,-2.5245,-3.0285,-0.25623,2.1601,-3.2758,3.5969,3.4757,1.0914
5.9573,-1.0215,-4.385,0.49439,1.867,-6.2024,-5.2018,3.0967,1.9385,-4.7769,-0.6856,-2.8132,-4.3578,-0.44069,1.7477,-3.7782,3.1415,2.9652,0.85197
6.3434,-0.59752,-4.6983,0.74444,2.0374,-5.3525,-5.8017,4.0812,1.4071,-4.3052,-1.4332,-2.9107,-5.5248,-0.42492,1.3943,-4.0918,2.8392,2.7403,0.62923
7.1769,-0.0093968,-4.7639,1.1302,2.4078,-4.1367,-6.1082,5.0734,1.1794,-3.6014,-2.0967,-2.8139,-6.3283,-0.23809,1.0603,-4.1876,2.7572,2.8355,0.42059
8.3813,0.65258,-4.5637,1.5652,3.0132,-2.7546,-6.1017,5.903,1.2496,-2.7642,-2.6041,-2.5777,-6.6522,0.049638,0.69883,-4.1,2.8849,3.1922,0.21722
9.7769,1.2763,-4.1336,1.9274,3.809,-1.4181,-5.8387,6.4219,1.5329,-1.9476,-2.9374,-2.2981,-6.4907,0.34683,0.27177,-3.9241,3.1468,3.6797,0.0041737
11.121,1.7522,-3.5343,2.1023,4.6811,-0.30675,-5.4528,6.5507,1.8988,-1.3134,-3.1332,-2.0724,-5.9443,0.56992,-0.23896,-3.7873,3.4276,4.1326,-0.22912
12.168,2.008,-2.8516,2.0272,5.4801,0.4788,-5.1215,6.3103,2.2092,-0.97325,-3.2667,-1.9722,-5.1778,0.66925,-0.81662,-3.8092,3.613,4.4109,-0.47915
12.744,2.0326,-2.1618,1.7188,6.0685,0.93324,-5.0153,5.8251,2.3622,-0.94882,-3.4148,-2.0016,-4.371,0.64718,-1.4043,-4.0508,3.6372,4.4402,-0.71861
12.788,1.8917,-1.5172,1.2793,6.368,1.145,-5.2341,5.2911,2.3169,-1.1574,-3.6236,-2.1068,-3.6664,0.56361,-1.9124,-4.483,3.5123,4.2477,-0.89028
12.384,1.7153,-0.93341,0.87675,6.3891,1.2563,-5.7648,4.9196,2.1016,-1.4421,-3.8809,-2.1902,-3.1299,0.50843,-2.2377,-4.9772,3.3403,3.9433,-0.91669
11.731,1.6729,-0.38893,0.69286,6.2293,1.4239,-6.4682,4.8741,1.8014,-1.6282,-4.1171,-2.1579,-2.7549,0.57623,-2.2872,-5.341,3.2785,3.686,-0.72037
11.073,1.9246,0.16151,0.87114,6.041,1.7657,-7.1115,5.2142,1.5261,-1.584,-4.228,-1.9491,-2.4796,0.82533,-2.0094,-5.3765,3.4975,3.6347,-0.25553
10.645,2.566,0.76319,1.4643,5.9764,2.3274,-7.4429,5.8781,1.3788,-1.2674,-4.1107,-1.5741,-2.2332,1.2534,-1.4124,-4.9462,4.1128,3.8879,0.47429
10.587,3.5946,1.4447,2.4185,6.1373,3.0727,-7.2758,6.698,1.4264,-0.73553,-3.7101,-1.1136,-1.9687,1.7965,-0.57164,-4.0271,5.1405,4.4674,1.4004
10.92,4.8939,2.2024,3.5802,6.5299,3.8945,-6.5522,7.4497,1.6869,-0.12101,-3.0402,-0.6987,-1.6786,2.3428,0.38958,-2.7342,6.4692,5.3085,2.4023
11.549,6.2575,2.9971,4.7385,7.0739,4.6452,-5.3707,7.9133,2.1311,0.41928,-2.1728,-0.47231,-1.3934,2.7654,1.324,-1.2909,7.8839,6.2855,3.3328
12.312,7.4379,3.7787,5.677,7.6252,5.1787,-3.9455,7.9306,2.693,0.7519,-1.2285,-0.55502,-1.1544,2.9616,2.0965,0.025712,9.1105,7.2542,4.06
