1.2377,2.8272,4.8514,0.54278,3.385,4.2776,0.64984,6.2702,3.6745,2.518,-0.061996,-13.569,-3.9797,1.5675,-2.5114,-11.877,3.3277,3.2534,-1.4687
2.4042,2.6663,4.8787,2.1544,4.2088,5.7534,2.1702,6.8553,3.4795,2.7648,1.1844,-5.9015,-3.5505,1.4438,-1.9913,-7.3658,3.0093,2.9726,-1.0454
3.3474,1.7562,4.3063,3.5661,4.7364,6.9245,3.8161,6.3753,2.7973,2.3375,2.3885,4.7597,-3.1371,0.70303,-1.5558,-1.3896,1.8644,1.9255,-0.86966
3.8597,0.082349,3.1297,4.4643,4.8085,7.44,5.3131,4.6188,1.6919,1.1483,3.2779,17.199,-2.7645,-0.61887,-1.2907,5.3666,-0.071931,0.15891,-0.98244
3.9228,-2.0304,1.6453,4.7491,4.4649,7.1545,6.4441,1.898,0.46617,-0.55306,3.6655,29.426,-2.3787,-2.1925,-1.1859,11.93,-2.4001,-1.93,-1.2432
3.7599,-3.9764,0.40827,4.6188,3.9695,6.2345,7.1425,-0.92053,-0.37058,-2.1841,3.5451,39.184,-1.8495,-3.418,-1.1266,17.319,-4.4053,-3.6417,-1.3281
3.7862,-5.0533,0.0645,4.5279,3.7317,5.1401,7.5244,-2.6187,-0.26384,-2.9977,3.1131,44.685,-1.0108,-3.605,-0.90437,20.866,-5.2716,-4.174,-0.81839
4.4404,-4.7255,1.0973,5.0217,4.1382,4.4731,7.8456,-2.038,1.1864,-2.3301,2.7096,45.228,0.26766,-2.2256,-0.31229,22.435,-4.393,-2.9249,0.63462
5.9878,-2.8644,3.5972,6.4909,5.3761,4.7587,8.3932,1.4647,4.0316,0.099891,2.6969,41.514,2.0003,0.83824,0.76329,22.466,-1.6378,0.24985,3.1466
8.3971,0.16136,7.1643,8.9902,7.3227,6.2306,9.3594,7.6999,7.9098,4.0402,3.3159,35.448,4.0582,5.1794,2.2795,21.794,2.5317,4.9144,6.5009
11.305,3.5851,11.003,12.168,9.5607,8.7433,10.758,15.633,12.123,8.7396,4.5982,29.509,6.1871,9.9477,4.0191,21.336,7.1789,10.154,10.179
14.153,6.5231,14.186,15.388,11.524,11.831,12.414,23.678,15.858,13.176,6.3527,25.906,8.0818,14.096,5.6628,21.746,11.192,14.875,13.51
16.384,8.2847,15.976,17.953,12.711,14.875,14.031,30.209,18.456,16.397,8.237,25.827,9.4918,16.71,6.8873,23.194,13.67,18.163,15.882
17.65,8.6125,16.081,19.376,12.872,17.33,15.302,34.088,19.627,17.835,9.8816,29.086,10.317,17.33,7.4895,25.326,14.226,19.601,16.95
17.916,7.7726,14.746,19.554,12.092,18.905,16.024,35.009,19.523,17.475,11.019,34.258,10.624,16.062,7.4504,27.442,13.098,19.36,16.744
17.453,6.4002,12.633,18.79,10.748,19.622,16.16,33.526,18.645,15.82,11.558,39.272,10.62,13.532,6.9416,28.777,11.015,18.107,15.631
16.702,5.2531,10.56,17.677,9.3567,19.76,15.841,30.814,17.643,13.679,11.6,42.198,10.587,10.64,6.2586,28.808,8.9147,16.712,14.185
16.092,4.9341,9.2068,16.853,8.3796,19.71,15.304,28.184,17.056,11.861,11.387,41.912,10.747,8.2446,5.7208,27.444,7.5891,15.927,12.969
15.866,5.6598,8.8789,16.771,8.0574,19.787,14.797,26.642,17.131,10.899,11.193,38.453,11.214,6.8954,5.5529,25.033,7.4131,16.112,12.354
16.016,7.2225,9.4384,17.538,8.3489,20.107,14.489,26.566,17.755,10.895,11.232,32.896,11.934,6.6782,5.8269,22.209,8.2657,17.148,12.414
16.282,9.066,10.391,18.893,8.9579,20.544,14.416,27.635,18.542,11.541,11.577,26.906,12.719,7.2492,6.4392,19.653,9.605,18.524,12.932
16.284,10.491,11.091,20.297,9.4671,20.784,14.482,29.018,18.972,12.266,12.153,22.089,13.307,8.003,7.1575,17.843,10.712,19.551,13.51
15.672,10.883,10.982,21.136,9.4825,20.444,14.499,29.707,18.611,12.464,12.761,19.457,13.448,8.3007,7.7016,16.914,10.941,19.623,13.718
14.248,9.8766,9.7692,20.914,8.7738,19.235,14.263,28.877,17.25,11.704,13.158,19.162,12.973,7.6995,7.8278,16.654,9.9326,18.414,13.242
12.054,7.4683,7.5081,19.399,7.338,17.054,13.627,26.155,14.958,9.8597,13.142,20.543,11.838,6.0554,7.3935,16.614,7.7024,15.967,11.967
