-1.4357,8.4364,4.9183,7.9344,15.527,-3.159,1.151,-4.237,2.6138,2.1244,-11.696,-10.957,-0.60014,-0.80884,-1.6133,-2.2079,2.0231,5.6394,2.7738
-1.6919,7.1321,4.9036,6.5801,14.648,-4.4719,0.66847,-5.1051,-2.1376,0.67738,-12.037,-9.9101,-1.1357,-1.4618,-2.9997,-2.0015,0.031923,3.7305,3.5239
-1.7665,6.1868,5.0423,5.086,13.404,-5.7825,0.35964,-5.6325,-7.5145,-0.82313,-12.432,-8.479,-1.5223,-2.0217,-4.2539,-1.7395,-2.0358,1.6002,4.4353
-1.5395,5.993,5.4208,3.8134,12.072,-6.6847,0.41421,-5.4259,-12.294,-1.9413,-12.704,-6.7965,-1.572,-2.2113,-4.9894,-1.3842,-3.6171,-0.22482,5.4197
-0.9375,6.7803,6.1191,3.1252,11.044,-6.814,0.9339,-4.2442,-15.213,-2.2783,-12.69,-5.089,-1.2156,-1.8251,-4.9488,-0.93551,-4.183,-1.2114,6.3105
0.03631,8.5034,7.1518,3.2429,10.707,-6.0106,1.8889,-2.1329,-15.444,-1.653,-12.331,-3.6231,-0.55911,-0.84746,-4.1556,-0.46354,-3.4611,-1.0423,6.8918
1.2836,10.82,8.4652,4.1499,11.246,-4.4265,3.1057,0.54206,-12.989,-0.20712,-11.688,-2.6299,0.16219,0.50405,-2.9285,-0.090271,-1.5815,0.22587,6.9461
2.6194,13.168,9.9042,5.5721,12.545,-2.5247,4.3385,3.1717,-8.7407,1.5979,-10.928,-2.241,0.68266,1.8205,-1.7557,0.042527,0.92659,2.1478,6.348
3.8289,14.96,11.245,7.0537,14.202,-0.92469,5.3717,5.1217,-4.1802,3.1414,-10.224,-2.448,0.87054,2.6454,-1.0675,-0.1459,3.3231,4.0279,5.1328
4.7162,15.75,12.254,8.1241,15.663,-0.18371,6.0837,5.9445,-0.8557,3.8609,-9.6904,-3.1062,0.79495,2.6366,-1.0608,-0.6412,4.9136,5.19,3.507
5.1528,15.355,12.73,8.4412,16.418,-0.59562,6.4756,5.5168,0.17399,3.4425,-9.3496,-4.0072,0.69993,1.6818,-1.6201,-1.3429,5.2791,5.1979,1.7687
5.1161,13.912,12.588,7.9095,16.207,-2.0549,6.653,4.0869,-1.2681,1.9478,-9.1318,-4.9537,0.89862,-0.076919,-2.3387,-2.1056,4.4319,4.0384,0.2292
4.6946,11.804,11.898,6.6992,15.081,-4.0997,6.7683,2.1568,-4.4603,-0.22223,-8.91,-5.8416,1.6221,-2.299,-2.6912,-2.7929,2.7664,2.0954,-0.88654
4.0364,9.5181,10.844,5.1608,13.328,-6.0912,6.9221,0.28108,-8.1221,-2.4887,-8.58,-6.6793,2.9027,-4.5948,-2.2438,-3.3348,0.87918,0.0031473,-1.5016
3.3155,7.4935,9.6692,3.693,11.321,-7.4449,7.1367,-1.1108,-10.914,-4.3088,-8.0856,-7.5684,4.5656,-6.6519,-0.83365,-3.7386,-0.6624,-1.6136,-1.6835
2.6789,6.0073,8.5924,2.6018,9.3568,-7.8342,7.3426,-1.8284,-11.947,-5.3642,-7.4335,-8.6369,6.2998,-8.3422,1.3629,-4.0796,-1.5311,-2.3682,-1.601
2.2185,5.1051,7.7212,1.9939,7.5789,-7.3133,7.3922,-1.9625,-11.102,-5.6734,-6.6799,-9.9652,7.7661,-9.7516,3.8645,-4.4672,-1.7391,-2.2568,-1.4716
1.9623,4.6193,7.036,1.7571,5.9848,-6.2773,7.1317,-1.8121,-9.0403,-5.5664,-5.8969,-11.546,8.7142,-11.121,6.0543,-5.0181,-1.5999,-1.6424,-1.4922
1.8694,4.2675,6.4176,1.6159,4.494,-5.3048,6.4657,-1.7704,-6.8903,-5.5455,-5.1647,-13.287,9.0165,-12.741,7.3593,-5.8383,-1.5678,-1.1065,-1.8316
1.8531,3.7841,5.7389,1.2572,3.0359,-4.9315,5.4077,-2.1746,-5.784,-6.0685,-4.5554,-15.041,8.6753,-14.822,7.4271,-7.0029,-2.0296,-1.1969,-2.5911
1.8186,3.0374,4.9362,0.47761,1.6306,-5.4387,4.1054,-3.175,-6.3957,-7.3587,-4.0997,-16.657,7.7834,-17.406,6.2644,-8.5391,-3.1247,-2.2018,-3.765
1.7062,2.0993,4.0797,-0.71465,0.40674,-6.763,2.8192,-4.6719,-8.685,-9.2997,-3.7764,-18.022,6.4941,-20.318,4.2374,-10.405,-4.6647,-4.0282,-5.2426
1.5062,1.2162,3.3145,-2.0966,-0.42178,-8.5536,1.8269,-6.3483,-11.947,-11.487,-3.5332,-19.081,4.9716,-23.23,1.9561,-12.485,-6.217,-6.2449,-6.829
1.2857,0.74718,2.8267,-3.2999,-0.6434,-10.302,1.3271,-7.7492,-15.094,-13.36,-3.3194,-19.817,3.3606,-25.724,0.095129,-14.587,-7.2554,-8.2376,-8.2804
1.1722,1.0224,2.7353,-3.9494,-0.11455,-11.531,1.3643,-8.4361,-17.087,-14.416,-3.131,-20.23,1.7581,-27.423,-0.83026,-16.462,-7.3778,-9.4403,-9.3906
1.2641,2.1831,2.9817,-3.8552,1.1245,-11.983,1.7996,-8.1769,-17.347,-14.428,-3.0401,-20.347,0.19243,-28.116,-0.63705,-17.885,-6.5076,-9.574,-10.079
1.5775,4.0976,3.3194,-3.0992,2.8344,-11.678,2.364,-7.0388,-15.942,-13.518,-3.1737,-20.221,-1.3819,-27.806,0.49851,-18.682,-4.9476,-8.7486,-10.386
2.0347,6.3926,3.3961,-2.008,4.6274,-10.858,2.7931,-5.3642,-13.514,-12.095,-3.6147,-19.913,-3.0167,-26.691,2.1493,-18.77,-3.2577,-7.3926,-10.433
2.4951,8.5489,2.8919,-1.0248,6.0755,-9.888,2.9035,-3.6697,-11.009,-10.697,-4.3483,-19.494,-4.7509,-25.085,3.8103,-18.165,-2.0495,-6.0759,-10.362
2.8183,10.083,1.6585,-0.51386,6.8788,-9.0926,2.6604,-2.4337,-9.3008,-9.7809,-5.2328,-19.033,-6.565,-23.337,5.0814,-16.988,-1.7544,-5.2859,-10.27
2.9512,10.724,-0.20143,-0.6011,7.0148,-8.6353,2.1618,-1.9227,-8.8912,-9.5624,-6.0265,-18.576,-8.3812,-21.741,5.8034,-15.439,-2.4594,-5.2479,-10.186
2.9512,10.516,-2.342,-1.1218,6.7806,-8.4798,1.5838,-2.0967,-9.7801,-9.961,-6.4715,-18.139,-10.083,-20.492,6.0949,-13.768,-3.8863,-5.8676,-10.092
2.948,9.7766,-4.3226,-1.7283,6.695,-8.4537,1.0604,-2.6603,-11.544,-10.686,-6.3846,-17.732,-11.569,-19.651,6.2644,-12.213,-5.5318,-6.8135,-9.9512
