-8.888,-0.53154,-5.544,-4.4968,-4.4447,-3.619,-3.0495,-5.3204,-1.0632,-5.8141,-4.0977,-4.408,-3.2787,5.2429,-4.8381,-3.506,-3.6867,-1.6829,-4.9097
-8.6615,0.14472,-4.4926,-4.02,-3.3165,-2.998,-2.7542,-5.0917,-0.90056,-5.3058,-5.1707,-3.9083,-3.4241,6.3221,-4.7983,-2.9712,-3.0717,-1.2744,-6.7439
-8.2045,1.0939,-3.5598,-3.4363,-2.4263,-2.227,-2.6344,-5.5339,-0.73623,-4.84,-6.6824,-3.3329,-3.7772,7.3086,-5.106,-2.4069,-2.6721,-0.86866,-8.9046
-7.5128,2.2815,-2.9592,-2.8309,-1.9942,-1.3947,-2.7168,-6.8119,-0.58376,-4.5523,-8.4055,-2.8064,-4.2645,8.0337,-5.7391,-1.8858,-2.6426,-0.51629,-10.842
-6.6089,3.6584,-2.7785,-2.2635,-2.0822,-0.57507,-2.9243,-8.8432,-0.43467,-4.5115,-9.9884,-2.4867,-4.7083,8.4435,-6.5069,-1.4545,-3.024,-0.23551,-11.932
-5.5419,5.1413,-2.9651,-1.7324,-2.5703,0.17693,-3.1094,-11.216,-0.23815,-4.6765,-11.073,-2.5086,-4.8783,8.646,-7.0906,-1.1314,-3.7015,-0.0024666,-11.711
-4.3748,6.6059,-3.3479,-1.1885,-3.2405,0.83599,-3.1318,-13.266,0.066802,-4.8661,-11.447,-2.8905,-4.595,8.8578,-7.1923,-0.90152,-4.4562,0.24742,-10.097
-3.1894,7.8749,-3.7308,-0.55227,-3.8686,1.381,-2.9329,-14.281,0.53439,-4.8302,-11.119,-3.5113,-3.8018,9.3031,-6.6717,-0.73084,-5.0448,0.59559,-7.4791
-2.0672,8.7732,-3.9387,0.23808,-4.2927,1.7992,-2.5542,-13.772,1.1951,-4.3251,-10.33,-4.1321,-2.5969,10.099,-5.6142,-0.58065,-5.2471,1.1178,-4.5871
-1.0674,9.1806,-3.8493,1.188,-4.4227,2.0633,-2.0996,-11.677,2.0388,-3.2284,-9.4529,-4.5072,-1.1861,11.191,-4.297,-0.40656,-4.9199,1.8521,-2.2543
-0.20027,9.1134,-3.381,2.2303,-4.2026,2.1583,-1.6707,-8.465,3.0299,-1.6005,-8.8363,-4.4871,0.20201,12.377,-3.0444,-0.1642,-3.9974,2.7898,-1.1045
0.55669,8.7121,-2.5259,3.2345,-3.6105,2.0781,-1.3091,-4.9605,4.1057,0.30854,-8.6782,-4.085,1.4145,13.404,-2.0719,0.19308,-2.5192,3.8764,-1.3275
1.1974,8.211,-1.3656,4.0412,-2.6964,1.8499,-1,-2.1026,5.1696,2.1473,-8.943,-3.4608,2.4117,14.081,-1.3976,0.70283,-0.65792,5.0248,-2.6376
1.6421,7.8118,-0.10047,4.4926,-1.5922,1.5014,-0.70265,-0.58982,6.1065,3.5807,-9.3936,-2.8282,3.2521,14.384,-0.86189,1.3673,1.2905,6.1353,-4.4189
1.7238,7.5877,0.97036,4.4599,-0.54397,1.062,-0.40101,-0.64167,6.7842,4.393,-9.6959,-2.3387,4.0151,14.456,-0.2452,2.1479,2.9381,7.118,-5.9813
1.2422,7.4533,1.5184,3.8799,0.15416,0.53604,-0.14001,-1.9562,7.0925,4.545,-9.5675,-2.0123,4.7346,14.535,0.59263,2.9626,3.8983,7.8986,-6.8163
0.089452,7.2109,1.3377,2.7687,0.29818,-0.087115,0.004393,-3.8534,6.9773,4.1495,-8.8936,-1.7431,5.3654,14.86,1.6282,3.7192,3.9246,8.4419,-6.7596
-1.6489,6.7138,0.4398,1.2605,-0.1319,-0.79054,-0.031975,-5.5705,6.486,3.4058,-7.7712,-1.3847,5.813,15.56,2.7064,4.3507,3.0269,8.7395,-5.995
-3.6729,5.9805,-0.90699,-0.41269,-0.91804,-1.4834,-0.25981,-6.5649,5.7643,2.5069,-6.4769,-0.84974,5.983,16.604,3.6129,4.8366,1.5026,8.8083,-4.9625
-5.5337,5.231,-2.2654,-1.9517,-1.6902,-2.0052,-0.62349,-6.6838,5.0138,1.5769,-5.3723,-0.17343,5.8375,17.805,4.1815,5.1927,-0.15478,8.6721,-4.1589
-6.7824,4.8093,-3.1944,-3.0593,-2.0903,-2.1763,-1.0214,-6.1653,4.4157,0.63707,-4.7637,0.50289,5.4126,18.878,4.3381,5.4419,-1.4389,8.3478,-3.9633
-7.1231,5.0028,-3.4237,-3.5179,-1.9282,-1.8953,-1.3519,-5.4668,4.0633,-0.35504,-4.7973,1.0093,4.8026,19.517,4.0923,5.5671,-2.0128,7.827,-4.5187
-6.5192,5.8848,-2.9379,-3.2623,-1.2521,-1.2067,-1.538,-5.0337,3.9227,-1.4518,-5.4118,1.2179,4.1076,19.509,3.4783,5.4909,-1.8155,7.0871,-5.7115
-5.1807,7.2475,-1.9409,-2.3958,-0.29993,-0.31314,-1.5402,-5.1222,3.8533,-2.6613,-6.3761,1.0884,3.3899,18.764,2.5031,5.0858,-1.0591,6.0974,-7.2425
-3.4791,8.6937,-0.76706,-1.1541,0.61824,0.51069,-1.368,-5.7108,3.6652,-3.9231,-7.376,0.66272,2.6477,17.373,1.1516,4.2233,-0.10709,4.8521,-8.7384
-1.7876,9.7876,0.25907,0.16195,1.2524,1.0177,-1.0663,-6.5801,3.1908,-5.1276,-8.1348,0.0082717,1.8489,15.539,-0.56247,2.8442,0.66571,3.3823,-9.9019
-0.36554,10.219,0.90817,1.2695,1.4664,1.0768,-0.72404,-7.4372,2.337,-6.1557,-8.5498,-0.83124,0.94611,13.53,-2.5788,0.99526,0.99785,1.7636,-10.604
0.6281,9.8589,1.0462,1.9421,1.2244,0.70291,-0.47053,-8.0868,1.0952,-6.9321,-8.7217,-1.8575,-0.081282,11.573,-4.764,-1.1723,0.75943,0.088786,-10.938
1.0974,8.7284,0.64192,2.0182,0.56823,-0.017407,-0.43309,-8.4955,-0.46347,-7.4584,-8.8917,-3.121,-1.2125,9.8025,-6.9286,-3.4343,-0.052832,-1.5523,-11.144
0.9872,6.9583,-0.24817,1.429,-0.40394,-0.97643,-0.68232,-8.7883,-2.2034,-7.7967,-9.3047,-4.6637,-2.3514,8.261,-8.8487,-5.5302,-1.3436,-3.0798,-11.476
0.31593,4.7176,-1.4686,0.19639,-1.5081,-2.096,-1.1765,-9.1208,-3.9314,-8.0337,-10.079,-6.484,-3.341,6.9437,-10.311,-7.2234,-2.9451,-4.4219,-12.076
-0.79809,2.1939,-2.7727,-1.5728,-2.4943,-3.3444,-1.7691,-9.5997,-5.4341,-8.2249,-11.154,-8.4659,-4.019,5.8598,-11.149,-8.343,-4.6436,-5.5281,-12.886
-2.1406,-0.42766,-3.929,-3.6992,-3.1344,-4.709,-2.2932,-10.191,-6.537,-8.3671,-12.332,-10.365,-4.2891,5.0697,-11.307,-8.8129,-6.2435,-6.3691,-13.682
-3.4322,-2.9392,-4.7763,-5.9615,-3.3005,-6.1475,-2.6387,-10.746,-7.1452,-8.3933,-13.381,-11.827,-4.1644,4.6894,-10.833,-8.6582,-7.5918,-6.9446,-14.171
-4.4442,-5.1208,-5.2738,-8.1132,-3.0044,-7.548,-2.8067,-11.058,-7.2689,-8.189,-14.14,-12.478,-3.7829,4.8533,-9.9049,-7.9948,-8.5833,-7.2914,-14.127
-5.0624,-6.7829,-5.4857,-9.9332,-2.3983,-8.7584,-2.889,-10.942,-7.0097,-7.6447,-14.551,-12.068,-3.3655,5.6496,-8.7663,-6.9924,-9.1867,-7.4683,-13.51
-5.3358,-7.8095,-5.5304,-11.264,-1.6882,-9.6097,-3.0099,-10.319,-6.537,-6.7245,-14.672,-10.567,-3.1351,7.0504,-7.6812,-5.8477,-9.4153,-7.5609,-12.493
-5.4562,-8.2047,-5.5498,-12.04,-1.0981,-10.005,-3.2805,-9.3007,-6.061,-5.5183,-14.646,-8.2354,-3.2598,8.8578,-6.8929,-4.777,-9.3413,-7.6817,-11.437
-5.6398,-8.0845,-5.647,-12.292,-0.79001,-9.9266,-3.7415,-8.1051,-5.7899,-4.2303,-14.638,-5.5638,-3.7999,10.746,-6.5605,-3.9725,-9.07,-7.9456,-10.768
-6.054,-7.6608,-5.8919,-12.145,-0.86203,-9.4682,-4.3865,-7.0193,-5.8899,-3.1222,-14.788,-3.1226,-4.6951,12.329,-6.7212,-3.5652,-8.7296,-8.4412,-10.837
-6.7722,-7.1577,-6.335,-11.773,-1.3601,-8.7859,-5.1813,-6.2934,-6.4422,-2.4046,-15.183,-1.3713,-5.7886,13.291,-7.2706,-3.5857,-8.4468,-9.1754,-11.767
-7.7658,-6.7544,-6.986,-11.345,-2.2643,-8.0275,-6.0691,-6.0311,-7.4028,-2.1448,-15.832,-0.52,-6.85,13.492,-7.9697,-3.9293,-8.3054,-10.043,-13.392
-8.9492,-6.5283,-7.8003,-10.983,-3.4685,-7.3051,-6.9762,-6.1439,-8.5921,-2.2379,-16.665,-0.47962,-7.6413,13.023,-8.5218,-4.3833,-8.3136,-10.826,-15.281
-10.247,-6.455,-8.669,-10.734,-4.7827,-6.6503,-7.7966,-6.391,-9.7339,-2.47,-17.555,-0.95069,-7.9793,12.162,-8.6592,-4.6996,-8.4106,-11.271,-16.867
-11.591,-6.4325,-9.4425,-10.584,-5.973,-6.0377,-8.4106,-6.4886,-10.559,-2.6367,-18.357,-1.5698,-7.781,11.268,-8.2293,-4.6803,-8.5044,-11.186,-17.643
-12.899,-6.3226,-9.9866,-10.472,-6.8451,-5.4314,-8.7261,-6.2324,-10.9,-2.6531,-18.95,-2.0678,-7.0898,10.641,-7.2774,-4.2661,-8.5389,-10.515,-17.325
-14.052,-6.019,-10.251,-10.346,-7.3152,-4.8231,-8.7197,-5.6224,-10.757,-2.6024,-19.307,-2.3555,-6.0643,10.419,-6.0056,-3.5561,-8.529,-9.3804,-15.946
-14.878,-5.4976,-10.276,-10.18,-7.4392,-4.2633,-8.4523,-4.8324,-10.288,-2.6514,-19.521,-2.5052,-4.918,10.573,-4.7269,-2.7482,-8.5668,-8.0411,-13.824
-15.219,-4.8295,-10.193,-9.9658,-7.4072,-3.845,-8.0651,-4.1431,-9.7305,-2.9424,-19.774,-2.6549,-3.8792,10.945,-3.7407,-2.0542,-8.7839,-6.7902,-11.441
-14.976,-4.139,-10.136,-9.6975,-7.4212,-3.6296,-7.7035,-3.7558,-9.2697,-3.4442,-20.252,-2.8871,-3.1125,11.381,-3.2463,-1.5922,-9.2805,-5.8398,-9.2468
-14.152,-3.5319,-10.148,-9.3277,-7.5752,-3.5873,-7.4489,-3.6734,-8.9461,-3.9312,-21.054,-3.1782,-2.6856,11.799,-3.2531,-1.3419,-10.045,-5.2474,-7.5104
-12.824,-3.0492,-10.115,-8.7639,-7.7753,-3.5704,-7.2596,-3.6734,-8.6429,-4.0309,-22.11,-3.4204,-2.5572,12.232,-3.5992,-1.1587,-10.92,-4.9048,-6.2551
-11.132,-2.6214,-9.8331,-7.892,-7.7893,-3.3465,-7.0072,-3.402,-8.155,-3.3902,-23.204,-3.4743,-2.6271,12.79,-4.0292,-0.86397,-11.656,-4.6086,-5.2969
