8.2681,15.412,9.9442,13.009,10.052,20.535,8.7428,13.287,7.6974,16.595,5.4605,14.592,5.6264,13.556,8.1402,8.5352,12.725,14.616,11.607
10.479,18.622,8.894,13.146,12.52,22.597,11.878,16.166,9.7341,16.466,5.3007,11.874,8.0418,17.683,10.184,7.8158,11.851,12.539,9.5352
12.31,21.465,7.27,12.409,14.894,23.083,14.787,19.018,11.069,15.528,4.5401,8.4676,9.9867,21.154,11.544,6.4061,10.335,9.7944,6.5675
13.323,23.522,5.4616,11.128,16.63,21.857,16.488,20.975,11.199,13.842,3.1892,4.9947,10.891,22.892,11.683,4.4908,8.5857,7.0351,3.2477
13.303,24.669,4.0345,9.9615,17.291,19.354,16.271,21.316,9.9961,11.766,1.4818,2.2303,10.475,22.237,10.414,2.4808,7.206,5.0693,0.37684
12.312,25.055,3.491,9.6185,16.675,16.359,14.047,19.781,7.7619,9.8393,-0.14566,0.8269,8.8949,19.226,8.0704,0.87714,6.7449,4.5575,-1.2288
10.638,24.945,4.023,10.464,14.93,13.693,10.495,16.758,5.1634,8.5727,-1.1724,1.0212,6.7225,14.677,5.4046,0.060016,7.4021,5.6664,-1.077
8.6667,24.539,5.3548,12.275,12.504,11.89,6.8453,13.173,2.9634,8.1969,-1.1897,2.4865,4.755,9.908,3.3704,0.12569,8.8717,7.9204,0.75906
6.7034,23.848,6.8061,14.264,9.9403,11.001,4.3312,10.074,1.6765,8.5248,-0.08988,4.3964,3.6801,6.2194,2.7356,0.82368,10.423,10.318,3.5982
4.894,22.754,7.5652,15.406,7.7188,10.723,3.6907,8.1945,1.3899,9.0268,1.8701,5.7254,3.8312,4.4189,3.7726,1.6561,11.206,11.725,6.4073
3.245,21.178,7.0501,14.919,6.1214,10.649,4.8889,7.7153,1.7885,9.0703,4.1511,5.6626,5.0996,4.5766,6.1924,2.1097,10.64,11.348,8.1816
1.6953,19.274,5.1946,12.66,5.1867,10.505,7.1494,8.1969,2.3143,8.207,6.1231,3.9508,6.9824,6.025,9.1905,1.8577,8.7025,9.0771,8.3301
0.1968,17.411,2.5057,9.254,4.7543,10.218,9.3258,8.8402,2.4358,6.3818,7.2885,0.99605,8.796,7.6819,11.78,0.90463,5.985,5.5721,6.903
-1.2636,16.027,-0.15595,5.8131,4.5611,9.7959,10.432,8.8798,1.8701,3.9675,7.4483,-2.3067,9.9331,8.5191,13.136,-0.45011,3.4321,1.9688,4.5412
-2.6645,15.373,-1.9632,3.4345,4.3665,9.167,9.9634,7.8891,0.65151,1.5619,6.7103,-4.9425,10.032,7.9306,12.847,-1.7682,1.924,-0.60308,2.1511
-3.9844,15.337,-2.4438,2.7485,4.0395,8.1756,8.0463,5.9088,-0.95052,-0.25898,5.4085,-6.1652,9.0503,5.9059,11.019,-2.6602,1.931,-1.4483,0.55042
-5.1339,15.569,-1.5978,3.7537,3.6562,6.8277,5.4075,3.441,-2.4728,-1.1078,3.9928,-5.7583,7.3256,3.0738,8.2731,-2.8771,3.3889,-0.51649,0.18489
-6.0154,15.647,0.11106,5.8226,3.4184,5.2612,2.9508,1.1672,-3.4637,-0.94526,2.838,-4.0649,5.4132,0.41156,5.5044,-2.3791,5.7445,1.6238,0.99607
-6.4769,15.349,2.0366,8.0582,3.5566,3.8864,1.4947,-0.28595,-3.5775,0.00073,2.1897,-1.8176,3.9414,-1.1087,3.5898,-1.284,8.2577,4.1,2.5417
-6.3627,14.838,3.6282,9.7304,4.2223,3.2283,1.5199,-0.45966,-2.6475,1.3849,2.1452,0.1967,3.4173,-0.84074,3.1278,0.22191,10.317,6.1123,4.2225
-5.6532,14.531,4.5549,10.468,5.3383,3.6643,2.8891,0.76468,-0.77399,2.8372,2.6292,1.4049,4.0402,1.268,4.2147,1.9157,11.575,7.1721,5.5127
-4.5318,14.815,4.7413,10.309,6.5805,5.1654,4.8973,3.0888,1.6423,4.0284,3.4372,1.5798,5.6053,4.6168,6.435,3.5561,11.979,7.1824,6.1119
-3.4055,15.769,4.2743,9.5399,7.4617,7.1434,6.5244,5.8525,3.9922,4.7249,4.2762,0.83753,7.57,8.1653,9.0177,4.9047,11.651,6.3605,5.9917
-2.7786,17.031,3.3005,8.4465,7.484,8.6082,6.8243,8.167,5.6114,4.7147,4.8265,-0.49052,9.2268,10.747,11.092,5.7493,10.745,5.0331,5.3191
-3.0615,17.912,1.956,7.153,6.2997,8.524,5.3136,9.1481,5.9701,3.8558,4.822,-2.036,9.9288,11.469,11.976,5.9448,9.3503,3.4719,4.3293
-4.3697,17.723,0.38749,5.6249,3.9103,6.311,2.2178,8.2389,4.9014,2.1248,4.1692,-3.5043,9.3412,10.031,11.454,5.4821,7.5036,1.8137,3.2427
-6.4388,16.144,-1.2208,3.8073,0.71694,2.2112,-1.5758,5.4679,2.7053,-0.31557,3.0204,-4.726,7.57,6.8535,9.7888,4.5427,5.2648,0.089656,2.2145
-8.7378,13.385,-2.6836,1.7325,-2.5655,-2.8004,-4.9196,1.4954,0.013738,-3.1347,1.6989,-5.6626,5.0869,2.8899,7.6383,3.4232,2.7668,-1.721,1.3099
-10.701,10.107,-3.8731,-0.43284,-5.1481,-7.4052,-6.8745,-2.5681,-2.4557,-5.9175,0.56594,-6.344,2.5289,-0.73565,5.737,2.4243,0.21157,-3.6247,0.5137
-11.942,7.1615,-4.7893,-2.4481,-6.4617,-10.484,-7.103,-5.5367,-4.1812,-8.2897,-0.13662,-6.8205,0.4554,-3.1474,4.6235,1.7462,-2.1814,-5.5905,-0.24741
-12.426,5.2212,-5.607,-4.1346,-6.3815,-11.622,-6.0056,-6.6173,-5.0486,-10.073,-0.41176,-7.1482,-0.87232,-4.0354,4.4407,1.3919,-4.2708,-7.5744,-1.0903
-12.426,4.5815,-6.5829,-5.44,-5.2418,-11.171,-4.4613,-5.6852,-5.3504,-11.325,-0.46981,-7.3434,-1.5277,-3.7114,4.9127,1.2086,-6.0253,-9.5246,-2.1101
